sector,asset_id,old_top_parent,new_top_parent,immediate_owner_also_changed
Coal Plant,G100000100380,E100000001607|E100001010913|E100001010914|E100001015587,E100000000766|E100000001607|E100001000085|E100001010913|E100001010914|E100001015587,False
Coal Plant,G100000107822,E100001000161,E100000123261|E100000131685|E100000136992|E100001000161|E100001000188|E100001000348|E100001000397|E100001000520|E100001000641|E100001010595|E100001010596|E100001010597|E100001010637|E100001010783|E100001011055|E100001015587|E100001015833|E100001016749|E100002001974|E100002016584|E100002016585|E100002016586|E100002021877,False
Coal Plant,G100000111332,E100000000483|E100001000399,E100000000273|E100000000483|E100000001422|E100001000399,False
Coal Plant,G100000110305,E100000001986|E100001000178|E100001000382|E100001011617|E100001015587|E100001016125|E100001016126|E100001016492|E100001016498|E100002000067,E100000001986|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Coal Plant,G100000111334,E100000120147|E100000123261,E100000120147|E100001015587|E100002015943,False
Coal Plant,G100000101016,E100000001305|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000001305|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000109588,E100000001306|E100000132388|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833|E100002000031,E100002017952,False
Coal Plant,G100000107540,E100000001331|E100001000683,E100002009060|E100002015333,False
Coal Plant,G100000112185,E100001000581,E100000123261|E100000132388|E100001015587|E100002007167|E100002007169|E100002007170|E100002007171,False
Coal Plant,G100000101130,E100000000335|E100000002765|E100001010089|E100001010349,E100000000335|E100000002765|E100000123261|E100001010089|E100001010349,False
Coal Plant,G100000102758,E100000001123|E100000001534|E100001000348|E100001010595|E100001015587|E100001015833,E100000001123|E100001000348|E100001010595|E100001015587|E100001015833|E100002023035,False
Coal Plant,G100000100470,E100000121514|E100000123261|E100001000397|E100001000479|E100001010756|E100001010757|E100001015587|E100001016214|E100001016215,E100000121514|E100000123261|E100001000397|E100001000479|E100001000520|E100001010756|E100001010757|E100001015587|E100001016214|E100001016215,False
Coal Plant,G100000101591,E100000000649|E100000000947|E100000000958|E100000000962|E100000120611|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001001083|E100001001084|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002004569,E100000000649|E100000000947|E100000000958|E100000000962|E100000120611|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001001083|E100001001084|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002004569|E100002011285|E100002022203,False
Coal Plant,G100000101477,E100000000174,E100000000174|E100001000829,False
Coal Plant,G100000101635,E100000001305|E100000120009|E100000120304|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010706|E100001010707|E100001014849|E100001015587|E100001015644|E100001015833,E100000000485|E100000001305|E100000001441|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000110223,E100000001329|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001329|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Coal Plant,G100000101255,E100002000070,E100000000170|E100002000070,True
Coal Plant,G100000106078,E100000000813|E100000123261|E100001000104|E100001000105|E100001015587|E100002000141,E100000000817|E100000132388|E100001015587|E100002008182|E100002017456|E100002017457|E100002022406|E100002022911|E100002022912,False
Coal Plant,G100000107773,E100001000485,E100001000486|E100002009039,True
Coal Plant,G100000112000,E100000000151|E100000000170|E100000000220|E100000001392|E100000001509|E100000001534|E100000001650|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,E100000000151|E100000000170|E100000000220|E100000001392|E100000001509|E100000001534|E100000001650|E100000123261|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000114621,E100000000839|E100000000845|E100000000975|E100001000348|E100001010595|E100001015587|E100001015833|E100002007674,E100000000839|E100000000845|E100000000975|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000105399,E100000000151|E100000000170|E100000000220|E100000000282|E100000001392|E100000001509|E100000001534|E100000001650|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125542|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,E100000000151|E100000000170|E100000000220|E100000000282|E100000001392|E100000001509|E100000001534|E100000001650|E100000123261|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125542|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000115092,E100000000185|E100001000328|E100001000475|E100001010848,E100000000185|E100000125903|E100001000328|E100001000475|E100001010848|E100002022845,False
Coal Plant,G100000111943,E100000123261|E100000132388|E100001000439|E100001001119|E100001010036|E100001010037|E100001010328|E100001015587|E100002003379|E100002007630,E100000123261|E100001000439|E100001001119|E100001010036|E100001010037|E100001010328|E100001015587|E100002003379|E100002007630,False
Coal Plant,G100000102489,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Coal Plant,G100000110914,E100000001311|E100000001324,E100000001324|E100000002769|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002001974,False
Coal Plant,G100000108505,E100000001309,E100000001309|E100000001534|E100000123261|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Coal Plant,G100000110085,E100001001073|E100002000074|E100002000075|E100002000076|E100002000077|E100002000078,E100001001073|E100002000074|E100002000075|E100002000076|E100002000077|E100002000078|E100002001974,False
Coal Plant,G100000115799,E100000000839|E100000000845|E100000000864|E100000001471|E100000123261|E100001000094|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001010819|E100001015587|E100001015833,E100000000839|E100000000845|E100000000864|E100000001471|E100000123261|E100001000094|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001010819|E100001011107|E100001011108|E100001015587|E100001015833|E100002001974,False
Coal Plant,G100000114586,E100000001324,E100000001324|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,True
Coal Plant,G100000102155,E100000000163|E100000124395|E100000125512|E100000125643|E100001000899,E100000000163|E100000001870|E100000124395|E100000125512|E100000125643|E100001000079,False
Coal Plant,G100000105333,E100000001940|E100000121405|E100000123261|E100001000397|E100001000520|E100001015587|E100001016173|E100001016174|E100001016175|E100001016176,E100000000528|E100000001940|E100000121405|E100000123261|E100001015587|E100001016173|E100001016174|E100001016175|E100001016176,False
Coal Plant,G100000107652,E100000000826|E100001001041,E100000000826|E100001001041|E100001015587,True
Coal Plant,G100000108668,E100000121456,E100000001716|E100000123261|E100002016311,False
Coal Plant,G100000102490,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Coal Plant,G100000104063,E100000000170|E100000000245,E100000000170|E100000000245|E100000125903|E100000132388|E100000180733|E100001000328|E100001015587|E100002022845,False
Coal Plant,G100000108405,E100000000247|E100000123261|E100000124418|E100000124472|E100000124473|E100000125021|E100000125023|E100000125044|E100000125256|E100000125647|E100000125648|E100000132388|E100001000086,E100000000247|E100000123261|E100000124418|E100000124472|E100000124473|E100000125021|E100000125023|E100000125044|E100000125256|E100000125647|E100000125648|E100000132388|E100001000086|E100001014866,False
Coal Plant,G100000110656,E100000000878,E100000000878|E100000123261|E100000132388,False
Coal Plant,G100000108671,E100000001139,E100000001139|E100000004265|E100001000348|E100001010595|E100001010596|E100001014434|E100001015587|E100001015833|E100001016645,False
Coal Plant,G100000108646,E100000000849|E100000000851|E100001000090|E100001010119|E100001015587|E100001016577,E100000000851|E100001000090|E100001010119|E100001015587|E100001016577,False
Coal Plant,G100000115075,E100001010084|E100001010085|E100001010086|E100001015587,E100000121022|E100001015587|E100002016297,True
Coal Plant,G100000107079,E100000000163|E100000000225|E100000000483|E100000001543|E100000001663|E100000123329|E100000123843|E100000124202|E100000125528|E100000125678|E100000125922|E100000132388|E100001000398,E100000000163|E100000000225|E100000000273|E100000000483|E100000001422|E100000001543|E100000001663|E100000123329|E100000123843|E100000124202|E100000125528|E100000125678|E100000125922|E100000132388|E100001000398,False
Coal Plant,G100000105398,E100000000151|E100000000170|E100000000220|E100000000282|E100000001392|E100000001509|E100000001534|E100000001650|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125542|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,E100000000151|E100000000170|E100000000220|E100000000282|E100000001392|E100000001509|E100000001534|E100000001650|E100000123261|E100000124417|E100000124846|E100000125002|E100000125003|E100000125512|E100000125542|E100000125611|E100000132388|E100001000348|E100001010595|E100001015587|E100001015833,False
Coal Plant,G100000109945,E100000001029|E100000001035|E100000002134|E100001010887|E100001011053|E100001011054|E100001015587|E100001015689|E100001015691|E100001015692,E100000001029|E100000001035|E100000002134|E100001010887|E100001011053|E100001011054|E100001015587|E100001015689|E100002016070|E100002022047,False
Coal Plant,G100000114128,E100000000170,E100000000170|E100000120199|E100000123261,False
Coal Plant,G100000110385,E100001000382|E100001000397|E100001000440|E100001011249|E100001011250|E100001015587|E100001016559,E100000004157|E100001000382|E100001000397|E100001000440|E100001011250|E100001015587|E100001016559|E100002001974,False
Coal Plant,G100000108457,E100000120561|E100000121514|E100000123261|E100001000397|E100001010756|E100001010757,E100000120561|E100000121514|E100000123261|E100001000397|E100001010756|E100001010757|E100001015587,False
Coal Plant,G100000106307,E100000001663|E100000123261|E100000123817|E100000123818|E100000123823|E100000125528|E100000125678|E100000125967|E100000125968|E100000125969|E100000132388,E100000000641|E100000000947|E100000000962|E100000001663|E100000123261|E100000123817|E100000123818|E100000123823|E100000125528|E100000125678|E100000125967|E100000125969|E100000132388|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001000730|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002004569|E100002011285|E100002022203|E100002025041,False
Coal Plant,G100000110823,E100000125906|E100000132388,E100000120243|E100000132388|E100001015587|E100002022920|E100002022921,False
Coal Plant,G100000110545,E100000001926|E100001000397|E100001011249|E100001011250|E100001015587,E100000001926|E100000004157|E100001000397|E100001011250|E100001015587,False
Coal Plant,G100000111280,E100000000163|E100000000226|E100000000247|E100000001663|E100000123823|E100000124297|E100000125501|E100000125528|E100000125678|E100000125967|E100000125968|E100000125969|E100000132388|E100001000086,E100000000163|E100000000226|E100000000247|E100000000641|E100000000947|E100000000962|E100000001663|E100000123261|E100000123823|E100000124297|E100000125501|E100000125528|E100000125678|E100000125967|E100000125969|E100000132388|E100000133542|E100000134222|E100000136108|E100001000086|E100001000178|E100001000179|E100001000348|E100001000382|E100001000730|E100001010595|E100001010596|E100001011617|E100001014866|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002004569|E100002011285|E100002022203|E100002025041,False
