subject,party,party_name,bucket,residual
E100002021528,E100002021667,Pentwater Capital Management,build-out,False
E100000002986,E100002013989,Türkiye Petrol Rafinerileri,build-out,False
E100002024129,E100002001974,member/employee owned,build-out,False
E100000002735,E100000001422,China Power International,build-out,False
E100002019418,E100000123261,natural person(s),build-out,True
E100000132150,E100000123261,natural person(s),build-out,True
E100001000242,E100001010004,Ministry of Economy (Slovakia),build-out,False
E100000190290,E100001000074,Açucareira Quatá,build-out,False
E100002017296,E100001010760,State of Punjab,build-out,False
E100002001563,E100002001564,Edward C Levy,build-out,False
E100000000465,E100000123261,natural person(s),build-out,True
E100002005971,E100000000414,Heidelberg Materials,build-out,False
E100002002164,E100002001512,Adbri,build-out,False
E100002017081,E100000123261,natural person(s),build-out,True
E100002016273,E100002016781,Waipa Corporation,build-out,False
E100002001108,E100002016894,Rubicond Enterprises,build-out,False
E100001017601,E100001000068,Veolia Energia Magyarország,build-out,False
E100002015696,E100002005110,Titan Cement Company,build-out,False
E100002000450,E100002025348,The Hongkong and Shanghai Banking,build-out,False
E100002017018,E100000123261,natural person(s),build-out,True
E100002016338,E100001014849,FMR,build-out,False
E100001015352,E100001015353,United Energy Group,build-out,False
E100002007387,E100002007389,Development Bank of Namibia,build-out,False
E100001014235,E100001014668,BG U K Holdings,build-out,False
E100000000975,E100001015587,small shareholder(s),build-out,True
E100000128153,E100000123940,Agricultural Bank Financial Assets Investment,build-out,False
E100000125323,E100000125369,Guizhou Aluminium,build-out,False
E100002005838,E100001000571,Holcim,build-out,False
E100002008772,E100002016599,Convergen Energy,build-out,False
E100000155483,E100001015587,small shareholder(s),build-out,True
E100002015971,E100000123261,natural person(s),build-out,True
E100002006913,E100002005618,Arkoz Madencilik Enerji Sanayi Ve Ticaret,build-out,False
E100002016398,E100002016401,Clean Russia Closed-End Combined Mutual Investment Fund,build-out,False
E100000186670,E100000000030,Verbund,build-out,False
E100002005127,E100002005130,ABSA Group,build-out,False
E100002018550,E100002018551,GE Vernova,build-out,False
E100002005872,E100000123261,natural person(s),build-out,True
E100000131228,E100002015346,Frans du Toit Trust,build-out,False
E100001016860,E100000001224,Georgia-Pacific,build-out,False
E100002014048,E100002016338,Range Resources,build-out,False
E100002007008,E100002007011,Gangdong Concrete,build-out,False
E100002016633,E100002016635,Province of Flemish Brabant,build-out,False
E100002017064,E100000000376,Caisse des dépôts et consignations,build-out,False
E100000132195,E100001010919,State Assets Management Agency (Uzbekistan),build-out,False
E100002006033,E100002006036,National Investment of Iran,build-out,False
E100002015757,E100001000274,Government of Belarus,build-out,False
E100002005979,E100002005975,Vissai Ninh Binh,build-out,False
E100002006402,E100002006003,Buzzi Unicem,build-out,False
E100000125906,E100000120243,China Hongqiao Group,build-out,False
E100000000054,E100001015587,small shareholder(s),build-out,True
E100001011660,E100001016718,Investor,build-out,False
E100002005205,E100002005210,MENAF,build-out,False
E100002019455,E100002021647,NFE Atlantic Holdings,build-out,False
E100000125323,E100000125371,Chongqing High End Nonferrous Metal Materials,build-out,False
E100002016631,E100002016632,Belfius Bank,build-out,False
E100001015158,E100001015587,small shareholder(s),build-out,True
E100002016913,E100002017200,Brea Parent 2007,build-out,False
E100001014581,E100001014325,Plains All American Pipeline,build-out,False
E100001000597,E100001011617,Meiji Yasuda Life Insurance,build-out,False
E100001014524,E100001015015,HF Sinclair,build-out,False
E100000003893,E100000120470,GEW Köln,build-out,False
E100000002297,E100002001974,member/employee owned,build-out,False
E100000134685,E100001000730,National Pension Service (South Korea),build-out,False
E100002000351,E100002021873,TUiR Allianz Polska,build-out,False
E100002001038,E100000123261,natural person(s),build-out,True
E100000120290,E100000123261,natural person(s),build-out,True
E100000127327,E100000127809,Yangcheng County State Owned Capital Investment and Operation,build-out,False
E100002017313,E100000123261,natural person(s),build-out,True
E100002016989,E100000123261,natural person(s),build-out,True
E100002015735,E100001015587,small shareholder(s),build-out,True
E100000130675,E100002022266,SAIC Motor,build-out,False
E100002007434,E100002007435,Aktualnye Investitsii,build-out,False
E100000000641,E100001000179,Custody Bank of Japan,build-out,False
E100000003360,E100000186635,Pakistan Water and Power Development Authority,build-out,False
E100002007111,E100000120772,Limak Holding,build-out,False
E100000004089,E100002016053,Veolia Energy North America Holdings,build-out,False
E100002001404,E100001015587,small shareholder(s),build-out,True
E100002017593,E100002017594,Gruppa Kompanii Azot,build-out,False
E100002015118,E100000132633,EEW Energy From Waste,build-out,False
E100000152701,E100002012072,Canton of Vaud,build-out,False
E100002006457,E100002006455,Ecocem Materials,build-out,False
E100002009263,E100002009264,RPR Sons Advisors,build-out,False
E100001016064,E100002025249,Cheniere Energy Partners GP,build-out,False
E100000152472,E100000001492,Gazprom,build-out,False
E100001015119,E100002022284,Fundação Antonio e Helena Zerrenner,build-out,False
E100002019356,E100001015587,small shareholder(s),build-out,True
E100002007148,E100002002779,CITIC,build-out,False
E100001000105,E100002022070,GT Capital Holdings,build-out,False
E100002017445,E100002017447,Mercuria Esop,build-out,False
E100002016270,E100002016986,Evergreen Fibreboard,build-out,False
E100000120586,E100002016037,Nam A Commercial,build-out,False
E100000126216,E100000123261,natural person(s),build-out,True
E100002006680,E100002006683,Housing Foundation of Islamic Revolution,build-out,False
E100002024442,E100000001322,Vistra,build-out,False
E100000132334,E100002009449,Energy Coal Resources,build-out,False
E100002016013,E100002022199,Quanta Services,build-out,False
E100002016474,E100002016476,Kinergy Advancement,build-out,False
E100000003665,E100001001371,Northern Star Generation,build-out,False
E100002006021,E100000000414,Heidelberg Materials,build-out,False
E100001010196,E100002015325,Inoue Real Estate,build-out,False
E100001016376,E100001001130,Banpu,build-out,False
E100000132016,E100001016447,PT Sinar Mas Multiartha,build-out,False
E100002015093,E100002016983,Evs Gesellschaft Fur Abfallwirtschaft,build-out,False
E100002007188,E100000123261,natural person(s),build-out,True
E100000120147,E100002015943,Aydem Enerji Yatırımları,build-out,False
E100002015366,E100001015587,small shareholder(s),build-out,True
E100002022503,E100000120439,Eternal Tsingshan Group,build-out,False
E100000001003,E100001015587,small shareholder(s),build-out,True
E100000131049,E100001016335,Tsingshan Steel Group,build-out,False
E100002015897,E100002015899,Invest Energiya,build-out,False
E100001014222,E100000000638,INPEX,build-out,False
E100002002605,E100002001598,Boral Cement,build-out,False
E100002004300,E100000000104,Brookfield,build-out,False
E100000000960,E100000123261,natural person(s),build-out,True
E100000000654,E100001000179,Custody Bank of Japan,build-out,False
E100001015830,E100001000194,Government of Panama,build-out,False
E100002004827,E100000123261,natural person(s),build-out,True
E100000003410,E100002016517,WE Soda,build-out,False
E100001010932,E100002022091,Suzuyo & Co.,build-out,False
E100002005477,E100002005480,WIG Wietersdorfer Holding,build-out,False
E100001010448,E100000003834,Powertek Energy,build-out,False
E100002016308,E100000123261,natural person(s),build-out,True
E100000000636,E100002017620,GLP Japan,build-out,False
E100002006067,E100000123261,natural person(s),build-out,True
E100002010794,E100002010797,PT Modal Investasi Mineral,build-out,False
E100001014841,E100001010595,The Vanguard Group,build-out,False
E100002016731,E100001014812,City of Hamburg,build-out,False
E100000190159,E100002025108,Senges Participacoes,build-out,False
E100002007387,E100002003298,Development Bank of Southern Africa,build-out,False
E100002016640,E100002016642,Precise Corporation,build-out,False
E100001015595,E100002022221,Énergir Development,build-out,False
E100001014280,E100002005034,SWM Gasbeteiligungs,build-out,False
E100001014602,E100001015587,small shareholder(s),build-out,True
E100000001534,E100000123261,natural person(s),build-out,True
E100002009423,E100000123261,natural person(s),build-out,True
E100000002800,E100002016033,B.G.M.,build-out,False
E100000121583,E100001015587,small shareholder(s),build-out,True
E100001015938,E100000123261,natural person(s),build-out,True
E100002010608,E100000123261,natural person(s),build-out,True
E100000003791,E100002018696,More Investment House,build-out,False
E100000001135,E100001000348,BlackRock,build-out,False
E100002015782,E100000123261,natural person(s),build-out,True
E100002025078,E100002025079,Indofood Singapore Holdings,build-out,False
E100000003473,E100000001322,Vistra,build-out,False
E100002016642,E100001015587,small shareholder(s),build-out,True
E100001000522,E100000120686,Jindal Stainless,build-out,False
E100000001226,E100002015950,Global Infrastructure Management,build-out,False
E100002015722,E100002015723,Intercement Trading e Inversiones Argentina,build-out,False
E100002006363,E100000131458,CRH,build-out,False
E100002015777,E100002015779,Turlov Private Holding,build-out,False
E100001015726,E100001015730,Southern Gas Corridor,build-out,False
E100000003474,E100000001322,Vistra,build-out,False
E100001016065,E100001016066,Black Diamond Gathering,build-out,False
E100000152186,E100001015587,small shareholder(s),build-out,True
E100002016951,E100000132875,SMFL Mirai Partners,build-out,False
E100001011585,E100002016451,Billion Power,build-out,False
E100000132283,E100002009535,PT Belida Karya Lestari,build-out,False
E100000135826,E100001010595,The Vanguard Group,build-out,False
E100002015636,E100002016907,SIL Investments,build-out,False
E100000001209,E100001015587,small shareholder(s),build-out,True
E100001000402,E100002000938,Pacer Advisors,build-out,False
E100002015784,E100002005897,YTL Cement,build-out,False
E100001011030,E100002003009,Norges Bank,build-out,False
E100001001322,E100001000178,The Master Trust Bank of Japan,build-out,False
E100002007876,E100000000746,Shell,build-out,False
E100002017398,E100002017399,Arc Logistics,build-out,False
E100002016111,E100000001322,Vistra,build-out,False
E100002017089,E100001010930,Kruger,build-out,False
E100001015113,E100001015115,Silver Creek Midstream,build-out,False
E100002016212,E100001000089,Canada Pension Plan Investment,build-out,False
E100002010463,E100002011893,Hunt Energy,build-out,False
E100002016468,E100000123261,natural person(s),build-out,True
E100002007063,E100001000571,Holcim,build-out,False
E100000127866,E100000123261,natural person(s),build-out,True
E100001016065,E100001014325,Plains All American Pipeline,build-out,False
E100002001603,E100001010419,IGH Holdings,build-out,False
E100000001759,E100001015587,small shareholder(s),build-out,True
E100002016077,E100000120627,International Coal Ventures,build-out,False
E100002010146,E100000123261,natural person(s),build-out,True
E100001001328,E100001001371,Northern Star Generation,build-out,False
E100002023036,E100002023141,"Ministry of Commerce, Trade and Industry (Zambia)",build-out,False
E100002016753,E100000001337,Vietnam Oil and Gas Group,build-out,False
E100002015944,E100000123261,natural person(s),build-out,True
E100002017207,E100000123261,natural person(s),build-out,True
E100001016090,E100001016091,EQT,build-out,False
E100002006771,E100001000571,Holcim,build-out,False
E100002006211,E100002006225,M. Dias Branco,build-out,False
E100001000413,E100002022970,Amanah Raya,build-out,False
E100002016786,E100002016787,BTG Pactual Global Asset Management,build-out,False
E100002019359,E100000190746,Woodside Browse,build-out,False
E100000000870,E100002016446,Holding Company Interros,build-out,False
E100000002833,E100002015623,Lightning Power,build-out,False
E100001016498,E100001000179,Custody Bank of Japan,build-out,False
E100002007069,E100002007072,Cemolins Internacional,build-out,False
E100002006402,E100002006398,Groupe industriel des ciments d'Algérie,build-out,False
E100002006888,E100002006129,Steppe Cement (M),build-out,False
E100000004115,E100001000649,Cleveland-Cliffs,build-out,False
E100000004019,E100002007956,Heritage Power,build-out,False
